Date,AIB.IR,BIRG.IR,IRES.IR,CRH.IR,HRN.IR
2020-02-04,9.2483,5.0273,0.8401,61.1727,0.8035
2020-02-05,9.0532,5.1312,0.8412,62.1127,0.8043
2020-02-06,9.1511,5.0202,0.8371,62.6729,0.8127
2020-02-07,9.4004,4.9925,0.8189,62.4132,0.795
2020-02-10,9.6047,4.9303,0.8097,61.9963,0.796
2020-02-11,9.5708,4.9619,0.8142,62.3092,0.7954
2020-02-12,9.8248,5.0629,0.8209,62.8694,0.8027
2020-02-13,9.8529,5.0144,0.8209,64.2181,0.8009
2020-02-14,9.7966,4.819,0.8342,65.3949,0.7905
2020-02-17,9.693,4.7875,0.8389,64.8803,0.7907
2020-02-18,9.6436,4.86,0.8303,64.8009,0.78
2020-02-19,9.5798,4.9038,0.8272,65.4789,0.7612
2020-02-20,9.3714,4.8166,0.7906,64.9199,0.7492
2020-02-21,9.1659,4.675,0.7698,64.2391,0.736
2020-02-24,8.9394,4.4611,0.7625,62.5915,0.7221
2020-02-25,8.787,4.3881,0.7508,59.8599,0.7159
2020-02-26,8.7539,4.2194,0.7468,57.4784,0.6921
2020-02-27,8.6838,4.2656,0.7251,56.2966,0.6624
2020-02-28,8.2413,4.1997,0.7206,55.1983,0.6454
2020-03-02,7.666,4.0556,0.7008,52.919,0.6265
2020-03-03,7.6025,3.9144,0.6976,51.6485,0.6042
2020-03-04,7.231,3.8114,0.6801,50.8666,0.5886
2020-03-05,7.0232,3.7019,0.6699,48.7257,0.5694
2020-03-06,6.7044,3.6778,0.6669,48.3371,0.5421
2020-03-09,6.3253,3.5978,0.6486,46.8681,0.5256
2020-03-10,6.2291,3.4655,0.6344,46.6024,0.505
2020-03-11,6.1582,3.4868,0.63,45.0763,0.4939
2020-03-12,5.9431,3.4031,0.6132,43.264,0.4775
2020-03-13,5.5243,3.3616,0.5867,41.8965,0.4723
2020-03-16,5.3343,3.2447,0.5896,40.8021,0.4701
2020-03-17,5.2391,3.1836,0.5711,39.5554,0.4624
2020-03-18,4.9727,3.1208,0.5582,38.4499,0.4419
2020-03-19,4.8657,2.9468,0.5532,37.695,0.4393
2020-03-20,4.7439,2.971,0.5348,36.667,0.4371
2020-03-23,4.6749,2.9601,0.5141,35.7253,0.4263
2020-03-24,4.7092,2.9563,0.5185,34.9921,0.4356
2020-03-25,4.653,2.9183,0.5083,35.3854,0.4348
2020-03-26,4.7756,2.95,0.5089,35.5259,0.4268
2020-03-27,4.7873,2.9696,0.5133,36.5797,0.4249
2020-03-30,4.8101,3.0023,0.514,36.2546,0.4363
2020-03-31,4.7561,3.0273,0.5057,35.4562,0.4304
2020-04-01,4.7438,3.0682,0.5194,35.976,0.4326
2020-04-02,4.6946,3.1568,0.5229,36.3558,0.435
2020-04-03,4.7049,3.2026,0.5359,35.9948,0.4344
2020-04-06,4.8716,3.1642,0.5368,35.3538,0.4342
2020-04-07,4.7792,3.2513,0.533,36.3635,0.4368
2020-04-08,4.6682,3.3556,0.5377,37.3343,0.4359
2020-04-09,4.8138,3.5462,0.5389,36.1288,0.4304
2020-04-10,4.8213,3.4994,0.5329,36.0706,0.4337
2020-04-13,4.7896,3.5315,0.5465,37.17,0.4418
2020-04-14,4.9026,3.4295,0.5446,37.1001,0.4489
2020-04-15,4.8759,3.4783,0.5335,37.0222,0.4466
2020-04-16,5.0584,3.4652,0.5461,37.0608,0.4419
2020-04-17,5.1454,3.5924,0.5451,36.6298,0.4426
2020-04-20,5.1281,3.5655,0.5433,35.8805,0.4536
2020-04-21,5.3501,3.4854,0.5328,36.6422,0.4596
2020-04-22,5.321,3.4766,0.5484,35.8161,0.466
2020-04-23,5.4185,3.3822,0.5414,36.1405,0.4736
2020-04-24,5.4755,3.4414,0.5447,36.8171,0.4786
2020-04-27,5.6299,3.3429,0.5544,36.2051,0.4817
2020-04-28,5.8144,3.3618,0.5605,35.8917,0.4882
2020-04-29,5.8482,3.2649,0.5629,36.7408,0.4874
2020-04-30,5.8011,3.2647,0.5525,37.2322,0.4812
2020-05-01,5.8785,3.3695,0.5492,37.0827,0.488
2020-05-04,5.839,3.407,0.5534,37.9539,0.4981
2020-05-05,6.077,3.3765,0.5503,38.8481,0.4936
2020-05-06,6.1235,3.3923,0.5546,39.2127,0.5013
2020-05-07,6.1161,3.411,0.5627,38.8875,0.5145
2020-05-08,6.168,3.4551,0.5732,38.8512,0.5171
2020-05-11,6.0538,3.3957,0.5664,39.226,0.5144
2020-05-12,5.9817,3.4463,0.5865,39.3228,0.5178
2020-05-13,6.1397,3.3116,0.5958,40.0901,0.5169
2020-05-14,6.1008,3.2946,0.5989,39.3761,0.5155
2020-05-15,6.0201,3.2854,0.611,38.6959,0.521
2020-05-18,6.1086,3.3366,0.6342,39.0075,0.5131
2020-05-19,6.2683,3.3551,0.6248,38.925,0.5064
2020-05-20,6.3806,3.2953,0.6261,38.763,0.5091
2020-05-21,6.5262,3.2593,0.6087,37.933,0.5116
2020-05-22,6.4732,3.2869,0.6134,38.1459,0.5164
2020-05-25,6.3448,3.2997,0.6197,38.3183,0.5313
2020-05-26,6.5461,3.2856,0.6226,38.9006,0.5347
2020-05-27,6.5431,3.2768,0.6201,39.148,0.5415
2020-05-28,6.5484,3.3312,0.6057,39.2777,0.5376
2020-05-29,6.7361,3.3202,0.612,40.1855,0.5455
2020-06-01,6.8375,3.3327,0.6275,39.6018,0.5447
2020-06-02,6.9283,3.4685,0.6256,40.1335,0.548
2020-06-03,7.2292,3.4056,0.6326,39.3329,0.55
2020-06-04,7.185,3.32,0.6221,39.0435,0.56
2020-06-05,7.3402,3.3799,0.6293,38.5353,0.5536
2020-06-08,7.386,3.3599,0.6291,39.1958,0.5405
2020-06-09,7.4597,3.3598,0.6257,39.3655,0.5418
2020-06-10,7.6999,3.3343,0.6223,39.5667,0.5478
2020-06-11,7.8092,3.3375,0.6221,39.1151,0.5517
2020-06-12,7.9242,3.4422,0.6287,39.1459,0.5631
2020-06-15,8.1157,3.5053,0.6205,38.9022,0.569
2020-06-16,8.1059,3.573,0.6203,39.3346,0.5679
2020-06-17,8.0284,3.5087,0.6231,38.9543,0.5542
2020-06-18,7.9225,3.4608,0.6168,39.9446,0.5554
2020-06-19,7.6892,3.3179,0.6354,39.1452,0.5654
2020-06-22,8.0084,3.2912,0.6311,38.876,0.5655
2020-06-23,7.8945,3.3598,0.6285,40.0685,0.5686
2020-06-24,7.905,3.4057,0.6232,40.0179,0.5745
2020-06-25,7.9078,3.4111,0.642,39.4352,0.5701
2020-06-26,7.9921,3.4276,0.6502,39.7755,0.5775
2020-06-29,8.149,3.4067,0.6451,39.7012,0.5924
2020-06-30,8.3154,3.4359,0.6584,39.4106,0.5941
2020-07-01,8.2734,3.4968,0.6636,38.9672,0.5887
2020-07-02,8.2923,3.4225,0.6694,40.8053,0.5912
2020-07-03,8.3771,3.457,0.6696,40.8671,0.5777
2020-07-06,8.3843,3.5278,0.6661,39.8947,0.5831
2020-07-07,8.6659,3.5222,0.6727,41.0078,0.5894
2020-07-08,8.7863,3.5809,0.6711,41.6047,0.6049
2020-07-09,8.9462,3.7646,0.6914,41.3438,0.6065
2020-07-10,9.0977,3.7777,0.6828,40.9804,0.6127
2020-07-13,9.3336,3.8217,0.7009,41.6155,0.6092
2020-07-14,9.4123,3.7954,0.7034,41.6815,0.6096
2020-07-15,9.2463,3.8264,0.71,40.6894,0.601
2020-07-16,9.36,3.8751,0.7218,42.0053,0.6026
2020-07-17,9.3014,3.9076,0.7193,41.953,0.6034
2020-07-20,9.2634,3.8627,0.7316,43.1247,0.6087
2020-07-21,9.4078,3.8958,0.7079,44.1875,0.6071
2020-07-22,9.6625,4.0093,0.7045,43.7538,0.6108
2020-07-23,9.7168,4.0596,0.6991,44.6699,0.6114
2020-07-24,9.8206,4.1447,0.6906,44.4674,0.6119
2020-07-27,10.1669,4.1502,0.6921,43.4489,0.6157
2020-07-28,10.2633,4.2227,0.6993,43.4011,0.6192
2020-07-29,10.7881,4.264,0.7098,43.8928,0.6283
2020-07-30,10.9522,4.2197,0.7158,43.8191,0.6305
2020-07-31,10.6694,4.2637,0.7129,43.8487,0.631
2020-08-03,10.8671,4.2166,0.7202,44.84,0.6328
2020-08-04,10.997,4.1948,0.7252,45.1506,0.6303
2020-08-05,11.3048,4.2296,0.7383,44.815,0.6307
2020-08-06,11.4983,4.2722,0.7501,45.529,0.65
2020-08-07,11.5304,4.2112,0.7542,45.9071,0.6459
2020-08-10,11.3418,4.3058,0.7488,44.4011,0.6469
2020-08-11,11.3594,4.3685,0.7458,44.9248,0.6471
2020-08-12,11.2485,4.3408,0.744,45.4298,0.6484
2020-08-13,11.1922,4.254,0.7446,45.6852,0.649
2020-08-14,11.3671,4.2661,0.7512,46.544,0.6546
2020-08-17,11.7614,4.2571,0.7625,46.3184,0.6439
2020-08-18,11.9049,4.2871,0.7659,46.8003,0.6556
2020-08-19,11.7161,4.2839,0.77,45.9404,0.6641
2020-08-20,11.8694,4.1653,0.7755,46.4675,0.6571
2020-08-21,12.1821,4.1605,0.774,48.0866,0.6417
2020-08-24,12.1149,4.1613,0.7681,47.6191,0.6371
2020-08-25,12.1497,4.2261,0.7533,47.3253,0.6384
2020-08-26,12.2165,4.1997,0.75,47.0689,0.6624
2020-08-27,12.1113,4.337,0.7588,47.4117,0.6704
2020-08-28,12.3133,4.2238,0.7553,46.9018,0.6585
2020-08-31,12.3515,4.3365,0.7567,47.4499,0.6562
2020-09-01,12.5076,4.3431,0.7655,48.3098,0.6591
2020-09-02,12.3773,4.4268,0.775,48.9569,0.6646
2020-09-03,12.3467,4.4556,0.7674,47.9083,0.657
2020-09-04,12.5686,4.5619,0.7819,48.8839,0.6592
2020-09-07,12.5518,4.5567,0.7982,49.8366,0.6566
2020-09-08,12.9999,4.4984,0.7898,50.7271,0.6509
2020-09-09,12.9764,4.6264,0.7848,51.2828,0.6563
2020-09-10,13.0958,4.6419,0.8019,51.7262,0.6661
2020-09-11,13.3798,4.6828,0.8044,52.8086,0.6766
2020-09-14,13.1151,4.8019,0.7838,54.6251,0.6849
2020-09-15,12.7765,4.7457,0.7726,54.1285,0.6841
2020-09-16,12.4996,4.8166,0.7739,55.2986,0.6938
2020-09-17,12.8435,4.7951,0.7654,55.5206,0.7
2020-09-18,12.7857,4.8097,0.765,55.707,0.7048
2020-09-21,13.4296,4.8404,0.7693,54.7091,0.703
2020-09-22,13.3663,4.7466,0.7888,54.7645,0.7022
2020-09-23,13.4798,4.7107,0.7897,54.23,0.7064
2020-09-24,13.9171,4.8395,0.8056,54.138,0.7318
2020-09-25,14.4824,4.9349,0.8257,53.5271,0.7383
2020-09-28,15.0849,4.9555,0.8463,53.4484,0.7364
2020-09-29,15.4854,5.001,0.854,53.4044,0.7324
2020-09-30,15.8462,5.0029,0.8352,53.7665,0.7316
2020-10-01,16.0949,5.14,0.8448,52.7399,0.7555
2020-10-02,16.4001,5.1499,0.8615,51.8677,0.7555
2020-10-05,16.3266,5.1962,0.865,52.4273,0.768
2020-10-06,16.1765,5.3207,0.8903,52.074,0.7683
2020-10-07,16.2603,5.2807,0.9055,53.1969,0.7748
2020-10-08,16.2966,5.4429,0.9173,53.6609,0.7865
2020-10-09,16.2517,5.3348,0.9359,54.4385,0.7848
2020-10-12,16.5365,5.5049,0.945,55.8891,0.7825
2020-10-13,16.9017,5.4999,0.9173,55.9245,0.8029
2020-10-14,17.0166,5.5067,0.9156,55.7362,0.8169
2020-10-15,17.5492,5.3648,0.9356,56.7671,0.8293
2020-10-16,17.2878,5.3527,0.9299,57.5063,0.8417
2020-10-19,17.3193,5.2894,0.9318,57.6492,0.8509
2020-10-20,17.191,5.2643,0.9231,59.1685,0.8769
2020-10-21,16.7151,5.2798,0.9507,59.2932,0.8819
2020-10-22,16.7783,5.3901,0.9778,59.6379,0.8928
2020-10-23,16.8301,5.4364,0.9709,59.9742,0.881
2020-10-26,17.3675,5.4921,0.9779,59.4457,0.8764
2020-10-27,17.6518,5.4221,0.9737,59.8315,0.8676
2020-10-28,17.4253,5.372,0.987,61.4131,0.886
2020-10-29,18.0865,5.5582,0.9991,62.1528,0.862
2020-10-30,18.5707,5.5202,1.0154,62.5125,0.8621
2020-11-02,18.8587,5.6986,1.0254,62.692,0.834
2020-11-03,18.8821,5.7056,1.0724,63.339,0.8295
2020-11-04,18.6615,5.7354,1.0626,64.3937,0.8286
2020-11-05,18.6367,5.8658,1.0429,65.3293,0.8473
2020-11-06,19.0923,6.0185,1.0426,65.3489,0.8559
2020-11-09,19.8269,6.0389,1.0253,66.0173,0.8513
2020-11-10,20.4705,6.0319,1.0094,66.8473,0.8671
2020-11-11,20.4012,6.0577,1.0006,66.1849,0.8717
2020-11-12,20.1052,6.1227,0.993,66.7051,0.8766
2020-11-13,20.2604,6.2439,0.985,64.8802,0.8678
2020-11-16,19.7346,6.2768,0.9971,65.6985,0.8614
2020-11-17,19.9504,6.3731,0.9953,66.7038,0.8569
2020-11-18,20.003,6.5772,0.9979,67.8123,0.8618
2020-11-19,19.9434,6.6525,1.0154,67.7679,0.867
2020-11-20,19.4869,6.721,1.0099,68.4449,0.8883
2020-11-23,19.7655,6.5887,1.0114,70.2823,0.8972
2020-11-24,19.6833,6.3391,1.0218,72.1583,0.8712
2020-11-25,19.3802,6.4124,0.9995,72.5102,0.8785
2020-11-26,18.4999,6.4358,0.9717,73.0485,0.867
2020-11-27,18.5878,6.415,0.9813,74.6638,0.8608
2020-11-30,19.2662,6.4739,0.9931,73.3667,0.8564
2020-12-01,19.9317,6.5011,1.0266,73.3984,0.8537
2020-12-02,19.8754,6.655,1.0342,75.2708,0.8433
2020-12-03,19.7684,6.699,1.0512,76.7808,0.8497
2020-12-04,20.0354,6.6519,1.0538,77.6177,0.839
2020-12-07,19.7875,6.7943,1.0636,76.2634,0.847
2020-12-08,19.9965,6.8055,1.0937,76.6114,0.8753
2020-12-09,20.3714,6.8995,1.0671,76.3355,0.8651
2020-12-10,20.919,6.8815,1.0787,77.1235,0.8664
2020-12-11,20.9916,6.844,1.1162,76.5899,0.8433
2020-12-14,21.0262,6.889,1.1263,75.8094,0.8444
2020-12-15,20.8107,6.9263,1.1579,73.8459,0.8556
2020-12-16,20.6162,7.0167,1.1538,75.6027,0.8677
2020-12-17,20.6418,7.0223,1.1592,75.5477,0.873
2020-12-18,20.8837,6.8476,1.1657,76.129,0.8873
2020-12-21,21.3296,6.8347,1.1359,76.5312,0.9203
2020-12-22,21.1392,6.9591,1.1234,75.7031,0.9448
2020-12-23,21.8064,6.9613,1.1121,74.6646,0.9434
2020-12-24,21.8164,6.9694,1.1305,73.9268,0.931
2020-12-25,21.9224,7.1183,1.15,73.5116,0.931
2020-12-28,21.7483,7.0723,1.1611,74.31,0.9247
2020-12-29,20.9323,6.9303,1.1804,73.8112,0.9347
2020-12-30,21.3684,6.9481,1.1838,76.1526,0.9255
2020-12-31,21.758,6.9291,1.2096,77.7401,0.9294
2021-01-01,21.6552,6.8208,1.2099,78.7149,0.9394
2021-01-04,21.686,6.8026,1.2111,78.5975,0.9383
2021-01-05,21.8885,6.8587,1.2068,80.4218,0.9272
2021-01-06,21.2904,6.859,1.2185,80.1823,0.941
2021-01-07,21.0968,6.8949,1.2116,80.1698,0.9189
2021-01-08,21.3974,7.101,1.2281,80.4013,0.9152
2021-01-11,20.9291,7.0626,1.2091,81.2799,0.9148
2021-01-12,21.0425,7.0962,1.1909,82.0884,0.9151
2021-01-13,20.544,7.0384,1.2024,81.5248,0.9173
2021-01-14,20.7179,6.9422,1.2011,80.8937,0.9245
2021-01-15,20.7098,6.8771,1.1937,81.702,0.9242
2021-01-18,20.1247,6.8245,1.2086,82.6114,0.92
2021-01-19,20.543,6.8661,1.1987,82.1464,0.9154
2021-01-20,20.2817,7.1316,1.1955,80.2013,0.9084
2021-01-21,19.9967,7.0494,1.2189,79.9753,0.9175
2021-01-22,20.0722,7.0027,1.2451,80.7546,0.9102
2021-01-25,20.4836,6.9968,1.2724,82.9845,0.92
2021-01-26,20.1215,7.0436,1.2677,81.5079,0.9203
2021-01-27,20.1481,7.0754,1.2895,81.0081,0.9144
2021-01-28,20.3053,7.2256,1.2727,80.5569,0.9216
2021-01-29,20.5584,6.9399,1.2569,82.2337,0.9133
2021-02-01,20.6273,6.6699,1.2162,82.2164,0.9207
2021-02-02,20.4987,6.6171,1.2446,81.1147,0.9233
2021-02-03,20.2043,6.7373,1.2299,81.8256,0.9165
2021-02-04,20.2398,6.5659,1.2279,81.351,0.9227
2021-02-05,19.8619,6.2438,1.2126,79.8709,0.9292
2021-02-08,18.8432,6.3034,1.2245,78.8182,0.9428
2021-02-09,18.9928,6.3298,1.2183,80.9096,0.9544
2021-02-10,19.3001,6.218,1.1965,81.4052,0.9604
2021-02-11,18.5003,6.1189,1.204,81.5637,0.9469
2021-02-12,18.1752,6.0229,1.1803,81.2814,0.9762
2021-02-15,18.378,6.035,1.1667,81.6663,0.9591
2021-02-16,19.0494,5.9743,1.1329,82.0382,0.9707
2021-02-17,19.0609,6.0238,1.1107,82.4266,0.9761
2021-02-18,18.8207,5.7434,1.1136,82.5959,0.9617
2021-02-19,18.7644,5.6639,1.0835,83.707,0.9604
2021-02-22,19.224,5.5606,1.0614,83.7628,0.9595
2021-02-23,19.0095,5.5384,1.0615,82.551,0.9754
2021-02-24,18.7461,5.4907,1.0537,81.8128,0.9668
2021-02-25,18.5909,5.5635,1.083,79.391,0.9637
2021-02-26,18.2827,5.3952,1.1107,81.8489,0.9354
2021-03-01,18.3266,5.4003,1.0975,82.9425,0.956
2021-03-02,18.8562,5.4507,1.1061,81.928,0.9432
2021-03-03,18.9681,5.6175,1.1178,81.6049,0.9472
2021-03-04,18.8882,5.5743,1.1087,80.845,0.9461
2021-03-05,18.7955,5.6051,1.0859,82.7561,0.9451
2021-03-08,18.2817,5.4406,1.0859,81.0059,0.9548
2021-03-09,18.5708,5.2285,1.0835,81.1718,0.975
2021-03-10,18.5498,5.3019,1.0771,81.0644,0.9782
2021-03-11,18.4951,5.3025,1.0839,82.1035,0.9864
2021-03-12,19.5412,5.4059,1.0728,82.0004,0.9906
2021-03-15,19.6488,5.2853,1.0558,79.8467,1.0034
2021-03-16,19.393,5.3314,1.0576,79.569,0.9977
2021-03-17,19.2517,5.4956,1.0634,78.4247,1.0114
2021-03-18,19.6463,5.5345,1.0462,78.544,1.0256
2021-03-19,19.6902,5.5607,1.0598,80.272,1.0397
2021-03-22,19.1954,5.5626,1.034,78.1865,1.0312
2021-03-23,19.5112,5.4205,1.0259,77.2654,1.0291
2021-03-24,19.2859,5.542,1.0224,76.6443,1.0324
2021-03-25,19.9277,5.4876,1.0135,76.2264,1.0147
2021-03-26,20.3121,5.534,1.0058,77.1036,1.0352
2021-03-29,20.1567,5.3935,1.032,76.9257,1.0351
2021-03-30,20.6169,5.2904,1.02,77.4337,1.039
2021-03-31,20.6465,5.4158,1.0547,76.7257,1.0315
2021-04-01,20.962,5.386,1.0612,77.0168,1.0144
2021-04-02,21.1462,5.5153,1.0627,77.9469,1.0068
2021-04-05,20.8356,5.5093,1.0699,77.1087,1.0097
2021-04-06,20.604,5.3442,1.1076,78.044,1.0184
2021-04-07,20.9832,5.4234,1.0925,78.1306,1.0206
2021-04-08,20.8643,5.372,1.0757,79.3903,1.0252
2021-04-09,20.7207,5.4346,1.0646,79.1738,1.0209
2021-04-12,20.3766,5.4379,1.0653,79.6553,1.0275
2021-04-13,20.5337,5.3015,1.04,79.6317,1.0468
2021-04-14,21.2856,5.3169,1.0405,79.5411,1.0562
2021-04-15,20.8899,5.5092,1.0651,79.8777,1.0671
2021-04-16,20.9037,5.5547,1.0675,80.5514,1.0712
2021-04-19,21.4294,5.5506,1.0633,79.0552,1.051
2021-04-20,21.4044,5.6495,1.0544,80.7938,1.0373
2021-04-21,21.5803,5.6701,1.0677,78.5479,1.0434
2021-04-22,21.1811,5.6907,1.0556,77.7596,1.0433
2021-04-23,21.3461,5.59,1.0828,77.6734,1.0493
2021-04-26,21.2807,5.6126,1.112,78.1823,1.0715
2021-04-27,21.6558,5.7089,1.1161,80.0702,1.0815
2021-04-28,22.1145,5.6318,1.1161,77.846,1.0988
2021-04-29,23.1299,5.7643,1.1322,77.2732,1.1002
2021-04-30,23.3718,5.7568,1.1496,74.8131,1.0891
2021-05-03,23.5117,5.6743,1.1369,74.8726,1.0885
2021-05-04,23.5979,5.7681,1.1288,75.2039,1.0776
2021-05-05,23.4565,5.7421,1.1083,77.0365,1.0988
2021-05-06,23.6022,5.8147,1.1148,77.2014,1.1099
2021-05-07,23.4848,5.7881,1.1252,78.4445,1.1173
2021-05-10,23.5602,5.7836,1.1044,79.1618,1.1349
2021-05-11,24.1133,5.8315,1.0976,78.666,1.1061
2021-05-12,23.691,5.8604,1.0772,77.0153,1.1144
2021-05-13,24.1729,5.67,1.064,77.3599,1.0962
2021-05-14,24.7403,5.567,1.0723,75.6394,1.0962
2021-05-17,24.6946,5.6529,1.0616,77.1445,1.092
2021-05-18,23.7763,5.6418,1.0573,76.98,1.1013
2021-05-19,23.5271,5.5945,1.0336,78.3954,1.1046
2021-05-20,24.0709,5.4711,1.0365,77.8512,1.1234
2021-05-21,24.0669,5.3754,1.036,78.1923,1.115
2021-05-24,23.6484,5.1985,1.0257,78.4646,1.1251
2021-05-25,23.4435,5.1909,1.0232,78.4361,1.1276
2021-05-26,23.7967,5.1411,1.0259,77.9479,1.1045
2021-05-27,24.0318,5.0607,1.0145,78.4352,1.0918
2021-05-28,23.9363,5.0561,0.9939,77.3618,1.0899
2021-05-31,23.7871,5.0872,1.0189,75.9718,1.1053
2021-06-01,23.6284,5.2626,1.0101,77.4234,1.1119
2021-06-02,23.2496,5.1333,1.0089,78.2992,1.0956
2021-06-03,23.9176,5.2318,1.0232,78.402,1.0938
2021-06-04,23.7873,5.3163,1.0734,80.4006,1.1218
2021-06-07,24.3036,5.2495,1.0551,80.1007,1.1235
2021-06-08,24.9616,5.268,1.0618,81.7279,1.119
2021-06-09,25.4071,5.2296,1.0516,81.9708,1.126
2021-06-10,25.2197,5.2465,1.0439,80.7269,1.137
2021-06-11,25.4053,5.3772,1.0337,83.008,1.1306
2021-06-14,25.4005,5.4316,1.0177,84.2777,1.1379
2021-06-15,25.0017,5.4779,1.0173,84.1502,1.1333
2021-06-16,25.1507,5.4404,0.9966,85.1021,1.1437
2021-06-17,24.6336,5.3093,1.0099,84.6097,1.1463
2021-06-18,25.1555,5.2922,1.0108,85.6971,1.1534
2021-06-21,24.9553,5.3978,1.0169,82.6264,1.1425
2021-06-22,25.0498,5.2639,1.0105,81.3787,1.1308
2021-06-23,25.181,5.174,1.0055,82.6094,1.1444
2021-06-24,25.072,5.1857,1.0097,82.3238,1.1434
2021-06-25,25.3374,5.1031,0.9935,82.6082,1.1477
2021-06-28,25.1312,5.0379,0.9888,80.9524,1.1434
2021-06-29,25.5234,5.0039,0.9771,83.2397,1.1565
2021-06-30,24.9235,4.893,0.9652,84.7644,1.1477
2021-07-01,24.985,4.8159,0.9372,84.5341,1.1459
2021-07-02,25.8454,4.8723,0.9547,84.0437,1.1574
2021-07-05,25.3956,4.769,0.9458,85.3786,1.1746
2021-07-06,25.098,4.6451,0.9612,87.9647,1.167
2021-07-07,25.3315,4.5981,0.9756,89.2611,1.196
2021-07-08,25.4178,4.6541,0.9583,92.2203,1.2008
2021-07-09,25.581,4.64,0.944,90.9635,1.1852
2021-07-12,25.8078,4.6057,0.9777,89.8656,1.1909
2021-07-13,26.1029,4.6099,1.0016,88.2788,1.1853
2021-07-14,26.62,4.479,1.0013,88.8964,1.1919
2021-07-15,26.8188,4.5162,1.005,89.1606,1.1914
2021-07-16,26.7111,4.5455,0.9964,88.9841,1.1926
2021-07-19,27.0343,4.5159,1.0025,90.101,1.1791
2021-07-20,27.9467,4.5912,0.9927,91.8083,1.1939
2021-07-21,27.888,4.5073,0.9649,89.7198,1.1767
2021-07-22,27.4152,4.5915,0.9474,88.9386,1.1604
2021-07-23,27.9571,4.604,0.9478,90.0696,1.1659
2021-07-26,27.9044,4.5795,0.9331,89.4612,1.1896
2021-07-27,26.8417,4.579,0.9324,88.41,1.1844
2021-07-28,27.2493,4.5718,0.9186,89.7995,1.195
2021-07-29,26.9985,4.6641,0.9088,88.0774,1.2113
2021-07-30,26.9618,4.5828,0.9197,87.7037,1.2239
2021-08-02,27.1261,4.5265,0.923,88.1673,1.2193
2021-08-03,27.2237,4.6042,0.923,87.4304,1.2026
2021-08-04,27.5708,4.5602,0.9344,88.4934,1.1693
2021-08-05,27.3656,4.6284,0.9408,87.7604,1.1656
2021-08-06,27.6198,4.7581,0.9598,89.6572,1.183
2021-08-09,27.4999,4.7277,0.9539,89.5152,1.1664
2021-08-10,27.8648,4.7814,0.9483,90.4521,1.1769
2021-08-11,28.1739,4.692,0.9314,91.501,1.1629
2021-08-12,27.7158,4.751,0.926,90.662,1.1646
2021-08-13,28.2533,4.7674,0.9385,87.8761,1.1751
2021-08-16,27.9929,4.8053,0.9556,88.3833,1.1655
2021-08-17,28.3985,4.7554,0.9684,88.5079,1.1681
2021-08-18,28.5893,4.627,0.9445,89.2798,1.1622
2021-08-19,29.523,4.6661,0.9588,89.0023,1.1726
2021-08-20,29.4137,4.5093,0.9346,88.4514,1.1763
2021-08-23,29.2395,4.4868,0.9463,91.1653,1.1772
2021-08-24,29.2364,4.5568,0.9417,89.165,1.2005
2021-08-25,29.087,4.572,0.951,90.1827,1.2106
2021-08-26,29.5044,4.7188,0.9336,89.4279,1.2003
2021-08-27,28.6702,4.799,0.9489,89.0023,1.1991
2021-08-30,28.1442,4.7486,0.9298,88.6038,1.1981
2021-08-31,27.6208,4.7516,0.9213,87.5557,1.1995
2021-09-01,28.0904,4.7489,0.9087,88.3396,1.2377
2021-09-02,28.9446,4.6268,0.8868,90.225,1.2437
2021-09-03,28.8982,4.5564,0.8881,90.8948,1.2119
2021-09-06,28.819,4.5155,0.9104,91.0657,1.2038
2021-09-07,28.8615,4.3658,0.9442,89.7365,1.1746
2021-09-08,29.4599,4.37,0.9456,90.4661,1.1699
2021-09-09,28.985,4.3531,0.9604,93.4441,1.1407
2021-09-10,29.1138,4.2347,0.9637,92.936,1.1283
2021-09-13,29.6215,4.2636,0.9705,92.4372,1.1069
2021-09-14,29.8903,4.3144,0.966,91.6824,1.1123
2021-09-15,29.9974,4.3313,0.9688,91.0331,1.1125
2021-09-16,30.5342,4.3092,0.9762,87.2837,1.1169
2021-09-17,29.0856,4.3518,0.9685,87.8459,1.1155
2021-09-20,29.4403,4.4011,0.9676,86.7508,1.0961
2021-09-21,29.1076,4.4241,0.967,84.6664,1.1033
2021-09-22,28.1747,4.3653,0.9782,85.6574,1.1301
2021-09-23,28.4355,4.3859,0.9639,84.2834,1.1361
2021-09-24,29.1312,4.4726,0.9634,83.8786,1.1301
2021-09-27,29.0675,4.4298,0.9891,85.7648,1.1099
2021-09-28,29.563,4.5829,1.0052,83.9648,1.0974
2021-09-29,30.4107,4.5444,1.0241,82.0459,1.1038
2021-09-30,31.1233,4.5477,1.0246,82.406,1.1188
2021-10-01,32.031,4.4985,1.0294,83.8643,1.1226
2021-10-04,32.4579,4.5158,1.0438,81.8948,1.1341
2021-10-05,32.5088,4.3879,1.0666,82.4256,1.1443
2021-10-06,31.598,4.3495,1.0379,83.1758,1.1518
2021-10-07,31.4683,4.2726,1.0191,80.6128,1.1423
2021-10-08,31.0078,4.2829,1.0378,81.6115,1.145
2021-10-11,32.2025,4.3535,1.034,82.719,1.1329
2021-10-12,32.1103,4.4004,1.0245,82.3554,1.1333
2021-10-13,32.1877,4.2304,1.0069,83.9408,1.1381
2021-10-14,32.5085,4.3727,0.9993,85.4097,1.1623
